"time","place","change","queue.size delta"
"2022-08-05T10:25:44.434","{}|{}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.434","{}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.435","{}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.435","{}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.437","{}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.437","{}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.437","{}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.437","{}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.438","{}|{}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.438","{▷}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.438","{place order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.453","{send invoice}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.454","{send reminder}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.454","{cancel order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.455","{pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.455","{make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.455","{}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.455","{▷}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.456","{place order}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.457","{send invoice}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.457","{send reminder}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.458","{cancel order}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.458","{pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.459","{make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.459","{}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.459","{▷}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.460","{place order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.460","{send invoice}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.461","{send reminder}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.461","{cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.461","{pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.462","{make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.462","{}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.462","{▷}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.462","{place order}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.463","{send invoice}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.463","{send reminder}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.464","{cancel order}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.464","{pay}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.464","{make delivery}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.465","{}|{cancel order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.465","{▷}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.465","{place order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.466","{send invoice}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.466","{send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.466","{cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.467","{pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.467","{make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.467","{}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.468","{▷}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.468","{place order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.468","{send invoice}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.468","{send reminder}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.469","{cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.469","{pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.469","{make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.470","{}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.470","{▷}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.470","{place order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.471","{send invoice}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.471","{send reminder}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.471","{cancel order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.472","{pay}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.472","{make delivery}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.472","{}|{send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.473","{make delivery}|{send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.473","{make delivery}|{send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.473","{make delivery}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.473","{make delivery}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.474","{make delivery}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.474","{make delivery}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.474","{make delivery}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.474","{make delivery}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.474","{▷, place order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.475","{▷, send invoice}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.475","{▷, send reminder}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.475","{▷, cancel order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.475","{▷, pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.476","{▷, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.476","{▷}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.476","{send invoice}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.476","{send invoice}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.477","{send invoice}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.477","{send invoice}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.477","{send invoice}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.477","{send invoice}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.478","{send invoice, send reminder}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.478","{send invoice, cancel order}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.478","{send invoice, pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.479","{send invoice, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.479","{send invoice}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.479","{▷}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.479","{▷}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.479","{▷}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.480","{▷}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.480","{▷}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.480","{▷, place order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.480","{▷, send invoice}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.481","{▷, send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.481","{▷, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.481","{▷, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.481","{▷, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.482","{▷}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.482","{place order}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.482","{place order}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.482","{place order}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.482","{place order}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.483","{place order}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.484","{place order, send invoice}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.484","{place order, send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.484","{place order, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.484","{place order, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.484","{place order, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.484","{place order}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.484","{send reminder}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.485","{send reminder}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.485","{send reminder}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.485","{send reminder}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.485","{send reminder}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.485","{send reminder}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.486","{send reminder, cancel order}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.486","{send reminder, pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.486","{send reminder, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.486","{send reminder}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.486","{send invoice}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.487","{send invoice}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.487","{send invoice}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.487","{send invoice}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.487","{send invoice}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.488","{send invoice, send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.488","{send invoice, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.488","{send invoice, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.488","{send invoice, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.488","{send invoice}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.488","{send reminder}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.489","{send reminder}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.489","{send reminder}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.489","{send reminder}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.489","{send reminder}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.489","{send reminder, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.489","{send reminder, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.490","{send reminder, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.490","{send reminder}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.490","{place order, send invoice}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.490","{place order, send reminder}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.490","{place order, cancel order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.491","{place order, pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.491","{place order, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.491","{place order}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.491","{cancel order}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.491","{cancel order}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.491","{cancel order}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.492","{cancel order}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.492","{cancel order}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.492","{cancel order}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.492","{cancel order, pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.492","{cancel order, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.493","{cancel order}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.493","{cancel order}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.493","{cancel order}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.493","{cancel order}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.493","{cancel order}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.494","{cancel order}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.494","{cancel order, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.494","{cancel order, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.494","{cancel order}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.494","{pay}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.494","{pay}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.494","{pay}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.495","{pay}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.495","{pay}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.495","{pay, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.495","{pay}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.496","{pay}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.496","{pay}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.496","{pay}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.496","{pay}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.496","{pay}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.496","{pay}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.497","{pay, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.497","{pay}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.497","{▷}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.497","{▷}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.497","{▷, place order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.497","{▷, send invoice}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.497","{▷, send reminder}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.498","{▷, cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.498","{▷, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.498","{▷, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.498","{▷}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.498","{place order}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.498","{place order}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.498","{place order, send invoice}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.499","{place order, send reminder}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.499","{place order, cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.499","{place order, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.499","{place order, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.500","{place order}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.500","{make delivery}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.500","{make delivery}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.500","{make delivery}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.500","{make delivery}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.501","{make delivery}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.501","{make delivery}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.501","{make delivery}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.501","{send invoice, send reminder}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.501","{send invoice, cancel order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.501","{send invoice, pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.502","{send invoice, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.502","{send invoice}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.502","{▷}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.502","{▷}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.502","{▷}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.502","{▷}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.503","{▷, place order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.503","{▷, send invoice}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.503","{▷, send reminder}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.503","{▷, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.503","{▷, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.504","{▷, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.504","{▷}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.504","{send invoice}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.504","{send invoice}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.504","{send invoice, send reminder}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.504","{send invoice, cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.505","{send invoice, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.505","{send invoice, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.505","{send invoice}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.505","{send reminder}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.505","{send reminder}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.506","{send reminder, cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.506","{send reminder, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.506","{send reminder, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.506","{send reminder}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.506","{place order}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.506","{place order}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.507","{place order}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.507","{place order}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.507","{place order, send invoice}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.508","{place order, send reminder}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.508","{place order, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.508","{place order, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.508","{place order, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.508","{place order}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.508","{cancel order}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.508","{cancel order}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.509","{cancel order, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.509","{cancel order, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.509","{cancel order}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.509","{pay}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.510","{pay}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.513","{pay, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.514","{pay}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.514","{send reminder, cancel order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.515","{send reminder, pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.515","{send reminder, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.515","{send reminder}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.515","{send invoice}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.517","{send invoice}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.517","{send invoice}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.518","{send invoice}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.518","{send invoice, send reminder}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.518","{send invoice, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.518","{send invoice, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.519","{send invoice, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.519","{send invoice}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.519","{▷}|{send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.519","{▷, place order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.519","{▷, send invoice}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.519","{▷, send reminder}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.519","{▷, cancel order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{▷, pay}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{▷, make delivery}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{▷}|{send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.520","{place order}|{send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{place order, send invoice}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{place order, send reminder}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{place order, cancel order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.520","{place order, pay}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{place order, make delivery}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{place order}|{send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.521","{send reminder}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{send reminder}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{send reminder}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{send reminder}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{send reminder, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{send reminder, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.521","{send reminder, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send reminder}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.522","{send invoice, send reminder}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send invoice, cancel order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send invoice, pay}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send invoice, make delivery}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send invoice}|{send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.522","{send reminder, cancel order}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send reminder, pay}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send reminder, make delivery}|{send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.522","{send reminder}|{send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.523","{make delivery}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.523","{make delivery}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.523","{make delivery}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.523","{make delivery}|{cancel order, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.523","{make delivery}|{cancel order, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.523","{make delivery}|{cancel order, place order}","EnqueueNodeEvent","1"
